f_1_name,f_2_name,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg
Dhiego Lima,Matt Brown,2021-06-19,0,0.0,5.0800000000000125,-8.057494866529773,-0.6399999999999997,-0.16000000000000003,0.96,0.029999999999999916,-0.41999999999999993,-0.12,0.09999999999999998,-0.7000000000000001
Aleksa Camur,Nicolae Negumereanu,2021-06-19,0,-10.159999999999997,2.539999999999992,-1.0568104038329906,1.1500000000000004,0.15999999999999998,-1.2999999999999998,0.15000000000000002,-0.56,-0.060000000000000026,-0.12,0.0
Virna Jandiroba,Kanako Murata,2021-06-19,1,5.0800000000000125,5.0800000000000125,5.196440793976723,0.1200000000000001,-0.15000000000000008,0.45999999999999996,0.020000000000000018,-0.25,-0.17000000000000004,-0.28,0.5999999999999999
Matthew Semelsberger,Khaos Williams,2021-06-19,0,-5.0800000000000125,2.539999999999992,1.3470225872689952,-1.1999999999999997,0.02999999999999997,-1.0999999999999996,0.13000000000000006,1.01,0.57,-0.06,0.4
Josh Parisian,Roque Martinez,2021-06-19,1,17.78,15.23999999999998,-3.318275154004109,1.27,-0.050000000000000044,-0.020000000000000462,-0.15000000000000008,0.6,-0.16999999999999998,-0.07,-0.2
Joaquim Silva,Ricky Glenn,2021-06-19,0,-2.5400000000000205,-10.159999999999997,0.1806981519507147,-0.3599999999999999,0.010000000000000009,-0.1299999999999999,0.020000000000000018,-0.37999999999999995,0.37,0.010000000000000009,0.4
Lara Procopio,Casey O'Neill,2021-06-19,0,-5.079999999999984,-5.079999999999984,1.897330595482547,-2.25,0.05999999999999994,0.9699999999999998,-0.09999999999999998,1.75,0.12999999999999995,-0.19999999999999996,-0.39999999999999997
Marvin Vettori,Israel Adesanya,2021-06-12,0,-15.23999999999998,-10.159999999999997,-4.164271047227928,0.71,-0.02999999999999997,1.3299999999999996,0.010000000000000009,1.3599999999999999,0.33999999999999997,-0.07999999999999996,0.30000000000000004
Deiveson Figueiredo,Brandon Moreno,2021-06-12,0,-5.0800000000000125,-5.0800000000000125,5.97125256673511,-1.27,0.09000000000000002,-0.20999999999999996,-0.09999999999999998,0.25,-0.04999999999999999,-0.08000000000000007,0.7999999999999999
Nate Diaz,Leon Edwards,2021-06-12,0,5.079999999999984,-5.0800000000000125,6.3572895277207415,1.9700000000000002,-0.09000000000000002,1.33,0.0,-0.19999999999999996,-0.07,-0.22000000000000003,0.9
Belal Muhammad,Demian Maia,2021-06-12,1,0.0,-5.079999999999984,-10.672142368240927,2.5600000000000005,-0.010000000000000009,1.85,-0.07999999999999996,-0.5100000000000002,0.10999999999999999,0.29000000000000004,-0.9
Jamahal Hill,Paul Craig,2021-06-12,0,7.6200000000000045,2.539999999999992,-3.4743326488706394,3.6900000000000004,0.06,0.9900000000000002,0.010000000000000009,-1.43,-0.18,0.38,-1.3
Brad Riddell,Drew Dober,2021-06-12,1,2.539999999999992,-2.539999999999992,-2.945927446954144,0.22999999999999954,0.12000000000000005,-0.8000000000000003,0.0,1.1600000000000001,0.19999999999999998,0.050000000000000044,-0.1
Eryk Anders,Darren Stewart,2021-06-12,1,2.539999999999992,2.539999999999992,3.693360711841205,0.3900000000000001,0.019999999999999962,0.7400000000000002,0.020000000000000018,0.08000000000000007,-0.2,0.13,0.0
Lauren Murphy,Joanne Wood,2021-06-12,1,5.0800000000000125,-2.539999999999992,2.409308692676248,-3.1599999999999997,-0.13,0.3000000000000007,0.050000000000000044,-0.42999999999999994,-0.31000000000000005,0.09000000000000008,-0.09999999999999998
Movsar Evloev,Hakeem Dawodu,2021-06-12,1,-2.539999999999992,-2.539999999999992,-2.614647501711154,-1.54,-0.030000000000000027,-0.5700000000000003,0.04999999999999993,4.78,0.52,-0.040000000000000036,0.2
Alexis Davis,Pannie Kianzad,2021-06-12,0,5.0800000000000125,-2.5400000000000205,7.175906913073238,-0.25,0.0,0.3600000000000003,0.030000000000000027,0.54,0.10999999999999999,-0.31,0.6
Terrance McKinney,Matt Frevola,2021-06-12,1,5.079999999999984,2.5400000000000205,-4.262833675564682,3.2300000000000004,0.16000000000000003,-0.3099999999999996,-0.13000000000000006,0.9700000000000002,-0.009999999999999953,0.31999999999999995,1.3
Chase Hooper,Steven Peterson,2021-06-12,0,10.159999999999997,7.619999999999976,-9.29226557152635,-0.2599999999999998,0.08999999999999997,-2.9200000000000004,-0.14,1.0100000000000002,0.06,-0.08999999999999997,1.4000000000000001
Fares Ziam,Luigi Vendramini,2021-06-12,1,5.0800000000000125,12.699999999999989,-1.1772758384668016,-0.13999999999999968,0.12,-2.2399999999999998,0.06000000000000005,0.75,0.27,-0.30000000000000004,-0.09999999999999998
Carlos Felipe,Jake Collier,2021-06-12,1,-7.6200000000000045,-7.6200000000000045,-6.21492128678987,-0.9199999999999999,0.010000000000000009,0.5199999999999996,0.0,-0.71,-0.33,0.04999999999999993,-0.6
Augusto Sakai,Jairzinho Rozenstruik,2021-06-05,0,-2.539999999999992,2.539999999999992,-3.1430527036276494,1.1199999999999997,0.010000000000000009,1.2000000000000002,-0.040000000000000036,0.23,0.4,-0.15999999999999992,0.0
Marcin Tybura,Walt Harris,2021-06-05,1,2.539999999999992,-5.0800000000000125,-2.4175222450376452,0.5100000000000002,0.08999999999999997,-0.07000000000000028,0.010000000000000009,1.01,0.04999999999999999,0.0,0.0
Roman Dolidze,Laureano Staropoli,2021-06-05,1,12.699999999999989,2.5400000000000205,4.621492128678991,-0.1200000000000001,0.06999999999999995,-0.020000000000000018,-0.06000000000000005,0.32999999999999996,0.16999999999999998,-0.15999999999999998,0.7
Miguel Baeza,Santiago Ponzinibbio,2021-06-05,0,2.5400000000000205,5.0800000000000125,-5.908281998631075,-0.6900000000000004,0.08000000000000002,1.2400000000000002,-0.14999999999999997,-0.24,-0.05000000000000002,-0.16999999999999993,2.0
Gregory Rodrigues,Dusko Todorovic,2021-06-05,1,2.539999999999992,5.0800000000000125,2.2505133470225864,0.7999999999999998,-0.05999999999999994,0.3799999999999999,0.020000000000000018,0.1299999999999999,0.13000000000000003,0.33,0.10000000000000003
Ariane da Silva,Montana De La Rosa,2021-06-05,0,-2.539999999999992,-2.5400000000000205,1.0513347022587283,1.15,0.03999999999999998,1.0100000000000002,0.04999999999999999,-1.3800000000000001,0.04999999999999999,0.0,-0.5
Ilir Latifi,Tanner Boser,2021-06-05,1,-5.0800000000000125,-10.159999999999997,9.013004791238878,-2.7700000000000005,-0.08000000000000002,-0.06999999999999984,-0.009999999999999898,2.11,0.35,0.31000000000000005,0.3
Muslim Salikhov,Francisco Trinaldo,2021-06-05,1,0.0,5.0800000000000125,-5.79329226557153,0.2400000000000002,0.03999999999999998,0.29000000000000004,0.020000000000000018,0.09000000000000008,-0.09999999999999998,0.12,-0.5
Makwan Amirkhani,Kamuela Kirk,2021-06-05,0,-7.6200000000000045,0.0,5.426420260095828,-1.8900000000000001,-0.06,-2.89,0.06,2.46,0.16999999999999998,-0.12,-0.09999999999999987
Manon Fiorot,Tabatha Ricci,2021-06-05,1,10.159999999999997,15.240000000000009,5.010266940451743,1.6600000000000001,0.04999999999999999,-1.25,0.09000000000000008,-1.4599999999999997,-0.08000000000000002,0.21999999999999997,-0.1
Sean Woodson,Youssef Zalal,2021-06-05,1,15.240000000000009,10.159999999999997,4.243668720054757,2.7900000000000005,-0.03999999999999998,2.3899999999999997,-0.06000000000000005,-1.2600000000000002,0.24000000000000005,0.2899999999999999,-1.0
Claudio Puelles,Jordan Leavitt,2021-06-05,1,2.539999999999992,2.5400000000000205,-0.8870636550308006,-0.6400000000000001,-0.11999999999999994,1.05,-0.10999999999999999,0.31999999999999984,0.030000000000000027,0.3,-0.19999999999999996
Rob Font,Cody Garbrandt,2021-05-22,1,15.240000000000009,0.0,4.032854209445585,2.3200000000000003,0.04999999999999999,-0.13000000000000034,-0.010000000000000009,-0.15000000000000002,0.06999999999999998,-0.44000000000000006,0.3
Yan Xiaonan,Carla Esparza,2021-05-22,0,0.0,10.159999999999997,-1.683778234086244,2.5000000000000004,0.06,0.3599999999999999,0.05999999999999994,-2.44,0.37,0.17000000000000004,-0.3
Jared Vanderaa,Justin Tafa,2021-05-22,1,15.23999999999998,10.159999999999997,1.5879534565366171,0.9100000000000001,-0.10000000000000003,0.5599999999999996,-0.019999999999999962,0.18,0.5,-0.33,0.0
Felicia Spencer,Norma Dumont,2021-05-22,0,2.539999999999992,-2.5400000000000205,-0.1615331964407929,-0.6400000000000001,-0.020000000000000018,2.21,-0.19,-0.25,-0.36000000000000004,-0.43999999999999995,0.2
Bill Algeo,Ricardo Ramos,2021-05-22,0,2.539999999999992,7.6200000000000045,6.143737166324435,2.9699999999999998,0.15000000000000002,0.4099999999999997,-0.07000000000000006,-1.4799999999999998,-0.06999999999999995,-0.12,-0.9
Jack Hermansson,Edmen Shahbazyan,2021-05-22,1,7.6200000000000045,-2.5400000000000205,9.44558521560575,1.0900000000000007,-0.02999999999999997,-0.1499999999999999,0.06000000000000005,0.050000000000000044,-0.07,0.14,0.0
Chris Barnett,Ben Rothwell,2021-05-22,0,-7.6200000000000045,-17.78,-4.657084188911703,-0.3500000000000001,0.04999999999999999,1.92,-0.10999999999999999,-0.68,-0.34,-0.35,-0.4
Court McGee,Claudio Silva,2021-05-22,1,10.159999999999997,0.0,-2.266940451745384,2.02,-0.06,0.6499999999999999,0.13999999999999996,-1.07,-0.020000000000000018,0.25999999999999995,-0.6000000000000001
Victor Rodriguez,Bruno Silva,2021-05-22,0,5.0800000000000125,2.539999999999992,-2.4750171115674213,-2.3600000000000003,-0.14,1.3900000000000006,-0.010000000000000009,-1.94,-0.24,-0.72,-0.2
Josh Culibao,Shayilan Nuerdanbieke,2021-05-22,1,10.159999999999997,5.0800000000000125,-0.05475701574264136,1.4600000000000002,-0.010000000000000009,0.3999999999999999,0.08999999999999997,-3.3,-0.35,0.37,0.09999999999999998
Juancamilo Ronderos,David Dvorak,2021-05-22,0,-10.159999999999997,-5.079999999999984,-2.702258726899384,-1.2999999999999998,-0.13,-1.1099999999999999,0.040000000000000036,2.14,0.030000000000000027,-0.7,-0.2
Damir Ismagulov,Rafael Alves,2021-05-22,1,15.240000000000009,5.0800000000000125,-0.22176591375770016,1.5099999999999998,-0.06,-0.8599999999999999,0.030000000000000027,0.71,0.030000000000000027,0.25999999999999995,-1.5
Charles Oliveira,Michael Chandler,2021-05-15,1,7.6200000000000045,5.0800000000000125,-3.4825462012320294,-0.6800000000000002,0.06000000000000005,-1.46,0.04999999999999999,0.41000000000000014,0.020000000000000018,-0.06999999999999995,2.1
Tony Ferguson,Beneil Dariush,2021-05-15,0,10.159999999999997,2.539999999999992,5.229295003422308,1.17,-0.03999999999999998,1.7400000000000002,-0.019999999999999907,-1.8199999999999998,-0.030000000000000027,-0.15999999999999992,0.09999999999999998
Viviane Araujo,Katlyn Cerminara,2021-05-15,0,0.0,-12.699999999999989,2.1026694045174565,-0.7400000000000002,0.12999999999999995,0.34999999999999964,-0.06999999999999995,1.41,0.28,0.25,0.3
Edson Barboza,Shane Burgos,2021-05-15,1,0.0,0.0,5.155373032169749,-3.2600000000000007,-0.08000000000000002,-2.1000000000000005,-0.010000000000000009,0.0,0.06,-0.18000000000000005,-0.30000000000000004
Andre Muniz,Jacare Souza,2021-05-15,1,15.240000000000009,0.0,-10.19849418206708,-0.44999999999999973,0.010000000000000009,-0.3700000000000001,-0.10999999999999999,1.4100000000000001,0.08999999999999997,-0.21999999999999997,-0.19999999999999996
Mike Grundy,Lando Vannata,2021-05-15,0,2.539999999999992,-5.079999999999984,5.193702943189592,-2.4299999999999997,0.0,-0.2599999999999998,0.020000000000000018,2.8199999999999994,-0.07999999999999996,-0.16000000000000003,0.10000000000000003
Jamie Pickett,Jordan Wright,2021-05-15,0,7.619999999999976,0.0,3.1047227926078023,-1.4499999999999997,-0.09000000000000008,-2.41,0.19,-0.8299999999999998,-0.04999999999999999,-0.32999999999999996,-0.30000000000000004
Antonina Shevchenko,Andrea Lee,2021-05-15,0,-5.079999999999984,5.0800000000000125,4.2272416153319625,-0.7600000000000002,0.10000000000000003,-0.98,-0.08999999999999997,-1.22,-0.10000000000000003,0.0,-0.19999999999999996
Gina Mazany,Priscila Cachoeira,2021-05-15,0,7.6200000000000045,-2.5400000000000205,0.0,-0.6199999999999997,0.06,-3.93,0.04999999999999999,3.9699999999999998,0.020000000000000018,-0.35999999999999993,0.2
Kevin Aguilar,Tucker Lutz,2021-05-15,0,2.539999999999992,-2.539999999999992,5.842573579739902,0.21999999999999975,-0.06,1.5599999999999996,0.08000000000000002,-1.83,-0.28,0.09000000000000008,-0.2
Sean Soriano,Christos Giagos,2021-05-15,0,-2.539999999999992,-2.5400000000000205,0.2984257357974016,0.15000000000000036,0.2,-1.0699999999999998,0.06000000000000005,-1.5099999999999998,0.19000000000000006,0.0,-0.4
Marina Rodriguez,Michelle Waterson-Gomez,2021-05-08,1,7.6200000000000045,7.619999999999976,-1.3086926762491444,1.0899999999999999,0.0,-1.2400000000000002,0.07000000000000006,-1.1199999999999999,0.16999999999999998,-0.07999999999999996,-0.3
Alex Morono,Donald Cerrone,2021-05-08,1,-2.539999999999992,-5.079999999999984,-7.383983572895282,0.4900000000000002,-0.07,0.39999999999999947,0.020000000000000018,-0.8399999999999999,-0.09000000000000002,-0.26,-0.8999999999999999
Geoff Neal,Neil Magny,2021-05-08,0,-12.699999999999989,-10.159999999999997,-3.06913073237509,1.6199999999999997,0.03999999999999998,3.06,0.05999999999999994,-1.63,0.06,0.31999999999999995,-0.19999999999999998
Maurice Greene,Marcos Rogerio de Lima,2021-05-08,0,12.699999999999989,15.240000000000009,-1.026694045174537,-0.4200000000000004,-0.11999999999999994,0.71,-0.06,-1.4,-0.45,-0.31999999999999995,-0.09999999999999998
Gregor Gillespie,Diego Ferreira,2021-05-08,1,-7.6200000000000045,-5.079999999999984,-1.8179329226557144,-0.96,0.13,-1.1600000000000001,0.019999999999999907,6.04,0.18,0.43000000000000005,0.20000000000000007
Phil Hawes,Kyle Daukaus,2021-05-08,1,2.5400000000000205,-5.0800000000000125,4.136892539356609,2.17,0.05999999999999994,0.7800000000000002,0.13000000000000006,0.1399999999999999,0.09000000000000002,0.10999999999999999,-1.8
Ludovit Klein,Michael Trizano,2021-05-08,0,2.539999999999992,-10.159999999999997,-3.145790554414784,0.1299999999999999,0.0,-0.9200000000000004,0.030000000000000027,1.0100000000000002,-0.15000000000000002,0.040000000000000036,-0.5
Tafon Nchukwi,JunYong Park,2021-05-08,0,10.160000000000025,5.079999999999984,-3.627652292950035,0.9300000000000006,0.010000000000000009,0.2900000000000005,0.030000000000000027,-0.9299999999999999,0.14999999999999997,0.09999999999999998,-0.8
Carlston Harris,Christian Aguilera,2021-05-08,1,10.159999999999997,7.6200000000000045,4.380561259411362,0.7999999999999998,0.04999999999999999,-0.54,0.030000000000000027,1.13,0.2,-0.04999999999999993,0.5
Jiri Prochazka,Dominick Reyes,2021-05-01,1,7.619999999999976,-2.539999999999992,-2.8008213552361383,0.6200000000000001,0.020000000000000018,2.27,-0.03999999999999998,0.24,0.31999999999999995,-0.1399999999999999,0.0
Giga Chikadze,Cub Swanson,2021-05-01,1,10.159999999999997,10.159999999999997,-4.813141683778234,-1.0899999999999999,-0.09000000000000002,-0.52,0.0,-0.8200000000000001,-0.16999999999999998,0.020000000000000018,-0.2
Sean Strickland,Krzysztof Jotko,2021-05-01,1,-2.5400000000000205,0.0,-1.5249828884325787,3.0000000000000004,0.0,2.3000000000000003,0.030000000000000027,-0.67,0.22999999999999998,-0.1399999999999999,0.0
Merab Dvalishvili,Cody Stamann,2021-05-01,1,10.159999999999997,0.0,-1.169062286105408,0.09999999999999964,-0.050000000000000044,-1.1100000000000003,-0.05999999999999994,3.8,-0.020000000000000018,0.0,0.3
Luana Pinheiro,Randa Markos,2021-05-01,1,-2.5400000000000205,-5.0800000000000125,-7.274469541409989,0.31999999999999984,-0.03999999999999998,0.9599999999999995,0.020000000000000018,1.21,0.08999999999999997,0.18999999999999995,0.0
Kai Kamaka III,TJ Brown,2021-05-01,0,-7.6200000000000045,-5.079999999999984,-4.624229979466119,2.0300000000000002,0.14999999999999997,2.78,0.07000000000000006,-1.9000000000000001,-0.039999999999999925,0.19000000000000006,-1.1
Luana Carolina,Poliana Botelho,2021-05-01,1,5.079999999999984,-5.0800000000000125,-4.487337440109513,1.7500000000000004,-0.06999999999999995,0.6600000000000001,-0.030000000000000027,-0.55,-0.19999999999999996,-0.07999999999999996,0.6
Sam Hughes,Loma Lookboonmee,2021-05-01,0,7.6200000000000045,10.159999999999997,3.5564681724845997,0.8300000000000001,-0.08000000000000007,2.24,0.04999999999999993,-0.6399999999999999,-0.21000000000000002,-0.06999999999999995,0.1
KB Bhullar,Andreas Michailidis,2021-05-01,0,5.0800000000000125,10.159999999999997,-3.233401779603014,1.4099999999999997,-0.020000000000000018,1.8199999999999998,0.010000000000000009,-1.12,-0.27,-0.5,0.0
Felipe Colares,Luke Sanders,2021-05-01,1,5.079999999999984,5.0800000000000125,-8.298425735797398,-4.44,-0.07,0.28000000000000025,-0.14,1.17,-0.06,-0.29,0.3
Jorge Masvidal,Kamaru Usman,2021-04-24,0,-5.079999999999984,-2.539999999999992,2.491444216290212,-0.11000000000000032,-0.040000000000000036,0.3799999999999999,0.08999999999999997,-1.4100000000000001,0.14999999999999997,-0.17000000000000004,0.19999999999999998
Rose Namajunas,Zhang Weili,2021-04-24,1,5.079999999999984,2.539999999999992,-2.877481177275836,-1.1600000000000001,-0.11000000000000004,0.75,0.09999999999999998,-0.49,0.03999999999999998,-0.010000000000000009,-0.2
Jessica Andrade,Valentina Shevchenko,2021-04-24,0,-10.159999999999997,-10.159999999999997,-3.5509924709103338,3.33,-0.040000000000000036,3.58,-0.08999999999999997,-0.5499999999999998,-0.06999999999999995,-0.010000000000000009,0.0
Uriah Hall,Chris Weidman,2021-04-24,1,2.539999999999992,-5.0800000000000125,-0.12046543463381454,0.1200000000000001,0.02999999999999997,0.48,0.030000000000000027,-2.73,-0.03999999999999998,-0.07999999999999996,-0.7000000000000001
Jimmy Crute,Anthony Smith,2021-04-24,0,-5.079999999999984,-5.079999999999984,-7.605749486652975,0.9600000000000004,0.030000000000000027,-1.3900000000000001,-0.020000000000000018,3.9499999999999997,0.30000000000000004,0.07999999999999996,1.4
Alex Oliveira,Randy Brown,2021-04-24,0,-5.0800000000000125,-10.159999999999997,2.376454483230667,-1.3999999999999995,0.040000000000000036,-0.8000000000000003,-0.07,1.6400000000000001,0.03999999999999998,-0.10999999999999999,0.09999999999999998
Dwight Grant,Stefan Sekulic,2021-04-24,1,2.539999999999992,2.539999999999992,7.411362080766601,1.46,-0.14,-0.16999999999999993,-0.040000000000000036,-1.3900000000000001,0.6699999999999999,0.41000000000000003,-0.5
Brendan Allen,Karl Roberson,2021-04-24,1,2.539999999999992,2.5400000000000205,-5.2320328542094465,1.1800000000000002,0.010000000000000009,1.3599999999999999,-0.09999999999999998,0.8,0.009999999999999953,0.16999999999999993,0.6000000000000001
Tristan Connelly,Pat Sabatini,2021-04-24,0,-5.0800000000000125,5.0800000000000125,4.908966461327857,1.62,-0.030000000000000027,1.8,-0.040000000000000036,-3.9399999999999995,-0.26999999999999996,0.09999999999999998,-1.0
Kevin Natividad,Batgerel Danaa,2021-04-24,0,0.0,-2.5400000000000205,-3.745379876796715,-2.6999999999999997,-0.019999999999999962,0.08000000000000007,0.0,3.14,0.0,0.20999999999999996,0.0
Kazula Vargas,Rongzhu,2021-04-24,1,2.539999999999992,-2.539999999999992,14.559890485968516,-2.4,0.020000000000000018,-3.61,0.039999999999999925,-0.9400000000000001,-0.37,-0.54,0.30000000000000004
Aoriqileng,Jeff Molina,2021-04-24,0,0.0,2.5400000000000205,4.060232717316907,-2.8499999999999996,0.010000000000000009,0.6200000000000001,-0.09000000000000002,1.11,0.46,-0.07000000000000006,0.2
Ariane Carnelossi,Liang Na,2021-04-24,1,-15.240000000000009,-7.6200000000000045,3.6906228610540737,0.6900000000000002,-0.03999999999999998,0.7400000000000002,0.07,-2.54,-0.07999999999999996,-0.03,-0.3
Kelvin Gastelum,Robert Whittaker,2021-04-17,0,-5.079999999999984,-7.6200000000000045,-0.8432580424366876,-0.7399999999999998,-0.010000000000000009,0.16000000000000014,-0.020000000000000018,0.31000000000000005,-0.030000000000000027,-0.21999999999999997,0.1
