f_1_name,f_2_name,f_1_odds,f_2_odds,event_date,Y,delta_reach_cm,delta_height_cm,delta_age,delta_SlpM,delta_Str_Acc,delta_SApM,delta_Str_Def,delta_TD_Avg,delta_TD_Acc,delta_TD_Def,delta_Sub_Avg,delta_elo,delta_win_streak,delta_loss_streak,delta_win_rate_last_5,delta_ufc_win_rate,delta_ufc_fights,delta_rank,is_ranked_f1,is_ranked_f2,delta_win_rate_3y,delta_SlpM_3y,delta_SApM_3y,delta_TD_Def_3y
Valentina Shevchenko,Liz Carmouche,1.56,2.46,2019-08-10,1,0.0,-2.539999999999992,-4.046543463381241,0.26000000000000023,-0.020000000000000018,-0.5099999999999998,0.020000000000000018,0.08000000000000007,0.09999999999999998,0.10999999999999999,0.0,49.34986009927184,1,0,0.0,0.19444444444444442,-1,0.0,0.0,0.0,0.0,0.26000000000000023,-0.5099999999999998,0.10999999999999999
Raphael Pessoa,Ciryl Gane,4.1,1.24,2019-08-10,0,-7.6200000000000045,-2.539999999999992,1.0924024640657066,-3.24,-0.35,1.12,-0.18,-0.66,-0.23,0.53,-0.6,-0.0,0,0,-0.0,-0.0,0,-19.0,0.0,1.0,-0.0,0.029999999999999583,0.0,0.0
Marina Rodriguez,Tecia Pennington,1.93,1.88,2019-08-10,1,12.699999999999989,12.699999999999989,2.2997946611909654,-0.22000000000000064,-0.019999999999999962,-0.4700000000000002,-0.05999999999999994,-0.29000000000000004,0.36,-0.010000000000000009,0.19999999999999998,-10.102837911607821,1,-3,0.6,0.4,-9,0.0,0.0,0.0,0.0,-0.22000000000000064,-0.4700000000000002,-0.010000000000000009
Rogerio Bontorin,Raulian Paiva,1.66,2.23,2019-08-10,1,-5.079999999999984,-7.6200000000000045,3.4770704996577706,-1.5099999999999998,0.10000000000000003,-1.7399999999999998,0.020000000000000018,2.25,0.37,-0.26,0.8,31.336414631818798,1,-1,1.0,1.0,0,0.0,0.0,0.0,0.0,-1.5099999999999998,-1.7399999999999998,-0.26
Chris Gutierrez,Geraldo de Freitas,1.85,1.96,2019-08-10,1,-12.699999999999989,5.079999999999984,0.44079397672826914,0.7300000000000004,0.04999999999999993,0.029999999999999805,0.13,-2.7,-0.15000000000000002,0.08000000000000007,0.1,-14.590539202421724,0,0,-0.5,-0.5,1,0.0,0.0,0.0,0.0,0.7300000000000004,0.029999999999999805,0.08000000000000007
Kazula Vargas,Alex Da Silva,1.78,2.05,2019-08-10,0,-5.079999999999984,-0.0,10.47227926078029,1.5099999999999998,0.07,-0.75,0.009999999999999898,-1.5699999999999998,-0.18,-0.46,0.10000000000000003,16.854567566675087,0,-1,0.5,0.5,-1,-0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Polyana Viana,Veronica Hardy,1.92,1.89,2019-08-10,0,7.6200000000000045,2.539999999999992,3.3757700205338814,-0.2400000000000002,-0.04999999999999999,-0.5,0.020000000000000018,-0.1499999999999999,-0.07999999999999996,-0.18,1.2,28.466860952714114,0,-1,0.3333333333333333,0.3333333333333333,0,-0.0,0.0,0.0,-0.0,-0.2400000000000002,-0.5,-0.18
Gilbert Burns,Aleksei Kunchenko,1.75,2.09,2019-08-10,1,2.539999999999992,5.0800000000000125,-2.214921286789867,-0.5099999999999998,0.03999999999999998,0.8500000000000001,-0.10999999999999999,1.79,0.019999999999999962,-0.27,0.4,32.31630282645551,0,0,-0.19999999999999996,-0.2727272727272727,9,0.0,0.0,0.0,0.0,-0.5099999999999998,0.8500000000000001,-0.2699999999999999
Daniel Cormier,Stipe Miocic,1.69,2.18,2019-08-17,0,-20.319999999999993,-12.699999999999989,3.4168377823408562,-0.41999999999999993,-0.0,-1.0899999999999999,0.020000000000000018,0.09000000000000008,0.09999999999999998,0.15000000000000002,0.4,29.02989436716507,7,-1,0.19999999999999996,0.11666666666666659,-3,-0.0,0.0,0.0,-0.0,-0.41999999999999993,-1.0899999999999999,0.15000000000000002
Anthony Pettis,Nate Diaz,2.36,1.6,2019-08-17,0,-10.159999999999997,-5.079999999999984,-1.7823408624229984,-1.5200000000000005,0.019999999999999962,-0.33000000000000007,0.020000000000000018,-0.44000000000000006,0.2,0.19,-0.19999999999999996,-8.550281386618053,1,-1,-0.0,-0.04619565217391308,-7,-0.0,0.0,0.0,-0.0,-1.52,-0.3299999999999996,0.19
Paulo Costa,Yoel Romero,1.57,2.43,2019-08-17,1,-2.539999999999992,2.539999999999992,-13.973990417522241,2.7100000000000004,0.09999999999999998,2.91,-0.10999999999999999,-1.27,0.12,-0.010000000000000009,0.0,-51.7329464577258,4,-1,0.4,0.18181818181818177,-7,12.0,1.0,0.0,0.0,2.7100000000000004,2.91,-0.010000000000000009
Gabriel Benitez,Sodiq Yusuff,1.87,1.94,2019-08-17,0,-0.0,-2.539999999999992,4.925393566050648,-0.009999999999999787,-0.08000000000000002,0.20000000000000018,0.09999999999999998,-0.13999999999999999,0.27,-0.06999999999999995,0.5,12.99212902854083,0,0,-0.4,-0.2857142857142857,5,-0.0,0.0,0.0,-0.0,-0.009999999999999787,0.20000000000000018,-0.06999999999999995
Derek Brunson,Ian Heinisch,1.68,2.2,2019-08-17,1,12.700000000000017,5.079999999999984,4.585900068446271,0.2599999999999998,-0.030000000000000027,0.06999999999999984,-0.07999999999999996,2.12,0.16,0.26,-0.09999999999999998,40.242022702391296,-1,0,-0.4,-0.33333333333333337,13,0.0,0.0,0.0,0.0,0.2599999999999998,0.06999999999999984,0.26
Raphael Assuncao,Cory Sandhagen,3.27,1.34,2019-08-17,0,-10.160000000000025,-15.240000000000009,9.754962354551676,-1.6400000000000001,-0.030000000000000027,-0.9700000000000002,0.09999999999999998,0.5,0.04999999999999999,0.21999999999999997,-0.0,40.89969427482038,-4,1,-0.19999999999999996,-0.2142857142857143,10,-16.0,0.0,1.0,-0.0,-1.6400000000000001,-0.9700000000000002,0.21999999999999997
Christos Giagos,Drakkar Klose,1.96,1.85,2019-08-17,0,2.539999999999992,2.5400000000000205,-1.8754277891854905,-1.2200000000000002,-0.14000000000000007,-0.43999999999999995,0.010000000000000009,1.3499999999999999,0.09999999999999998,-0.16999999999999993,0.4,-42.74407670126698,0,0,-0.20000000000000007,-0.30000000000000004,1,-0.0,0.0,0.0,-0.0,-1.2200000000000002,-0.4400000000000004,-0.16999999999999993
Manny Bermudez,Casey Kenney,1.64,2.28,2019-08-17,0,7.6200000000000045,7.6200000000000045,-3.3237508555783712,-1.9299999999999997,0.19,-1.9899999999999998,-0.11999999999999994,1.97,0.19000000000000006,-0.61,2.7,26.895118990821402,2,0,-0.0,-0.0,2,-0.0,0.0,0.0,-0.0,-1.9299999999999997,-1.9899999999999998,-0.61
Jodie Esquibel,Hannah Cifers,2.06,1.77,2019-08-17,0,5.0800000000000125,-0.0,6.138261464750169,-0.8900000000000006,-0.13,1.9800000000000004,-0.0,0.49,-0.79,0.18999999999999995,-0.3,-49.233120876929206,-1,3,-0.5,-0.5,1,-0.0,0.0,0.0,-0.0,-0.8900000000000006,1.9800000000000004,0.18999999999999995
Kyung Ho Kang,Brandon Davis,1.67,2.21,2019-08-17,1,2.539999999999992,-2.5400000000000205,2.661190965092402,-1.5499999999999998,0.12,-1.3000000000000003,-0.039999999999999925,1.23,0.08000000000000002,0.1100000000000001,0.7000000000000001,40.94376239861367,0,0,0.4,0.2666666666666666,1,0.0,0.0,0.0,0.0,-1.5499999999999994,-1.3000000000000003,0.1100000000000001
Shana Dobson,Sabina Mazo,1.92,1.89,2019-08-17,0,-2.5400000000000205,-2.5400000000000205,7.9863107460643405,-2.76,-0.06,0.8500000000000005,-0.06999999999999995,0.18999999999999995,-0.30000000000000004,-0.44999999999999996,-0.2,15.402599214038673,0,0,0.5,0.5,1,-0.0,0.0,0.0,-0.0,-2.76,0.8500000000000005,-0.44999999999999996
Khama Worthy,Devonte Smith,2.33,1.61,2019-08-17,1,-5.079999999999984,5.0800000000000125,6.789869952087614,-0.3700000000000001,-0.050000000000000044,0.54,-0.02999999999999997,-0.35,-0.25,-0.28,0.39999999999999997,-31.952892333127238,-2,0,-0.5,-0.5,-2,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Zhang Weili,Jessica Andrade,1.42,2.89,2019-08-31,1,2.5400000000000205,7.6200000000000045,2.1163586584531124,-1.71,0.040000000000000036,-2.95,-0.010000000000000009,-0.14000000000000012,-0.10000000000000003,-0.12,0.2,-59.28694008918728,-1,0,0.19999999999999996,0.2666666666666667,-12,19.0,1.0,0.0,0.0,-1.709999999999999,-2.9499999999999993,-0.12
Elizeu Zaleski dos Santos,Li Jingliang,1.85,1.97,2019-08-31,0,5.079999999999984,-2.539999999999992,1.2731006160164284,-0.2999999999999998,-0.010000000000000009,-0.3900000000000001,-0.010000000000000009,-0.3999999999999999,-0.20999999999999996,0.07000000000000006,0.4,24.992324487643373,5,0,0.19999999999999996,0.1477272727272727,-3,-0.0,0.0,0.0,-0.0,-0.2999999999999998,-0.3899999999999997,0.07000000000000006
Mark De La Rosa,Kai Kara-France,1.93,1.88,2019-08-31,0,-10.159999999999997,5.079999999999984,-1.4318959616700866,-1.33,-0.050000000000000044,1.7599999999999998,-0.16000000000000003,-0.020000000000000018,-0.16999999999999998,-0.42999999999999994,0.2,-31.766045464065655,-2,1,-0.5,-0.5,2,-0.0,0.0,0.0,-0.0,-1.33,1.7599999999999998,-0.42999999999999994
Derrick Krantz,Song Kenan,1.88,1.93,2019-08-31,0,2.539999999999992,-5.079999999999984,2.154688569472963,-2.4200000000000004,-0.09000000000000002,-1.79,-0.010000000000000009,2.7600000000000002,0.2,-0.73,0.8,-24.91880833637083,0,0,-0.6666666666666666,-0.6666666666666666,-2,-0.0,0.0,0.0,-0.0,-2.4200000000000004,-1.79,-0.73
Mizuki,Wu Yanan,1.7,2.16,2019-08-31,1,-2.539999999999992,-12.699999999999989,1.6646132785763186,0.21999999999999975,0.11000000000000004,-0.2999999999999998,0.0,0.13,0.030000000000000027,0.17000000000000004,-0.2,-0.8383785719051957,-1,0,0.0,0.0,-2,5.0,1.0,0.0,0.5,0.029999999999999583,0.0,0.0
Khadis Ibragimov,Da Woon Jung,1.88,1.93,2019-08-31,0,-0.0,-2.539999999999992,-1.4510609171800155,0.3099999999999996,0.08999999999999997,0.02999999999999936,-0.020000000000000018,-0.6200000000000001,-0.16999999999999998,0.050000000000000044,0.09999999999999998,-0.0,0,0,-0.0,-0.0,0,-0.0,0.0,0.0,-0.0,0.029999999999999583,0.0,0.0
Andre Soukhamthath,Sumudaerji,2.47,1.55,2019-08-31,0,-5.079999999999984,2.539999999999992,7.241615331964407,-1.6300000000000003,-0.06,2.0199999999999996,-0.14,0.49,0.16000000000000003,-0.15000000000000002,-0.3,-9.651138189988842,0,0,0.4,0.3333333333333333,5,-8.0,0.0,1.0,-0.0,-1.6300000000000003,2.0199999999999996,-0.15000000000000002
Damir Ismagulov,Thiago Moises,1.72,2.14,2019-08-31,1,10.159999999999997,2.5400000000000205,4.131416837782339,0.8399999999999999,0.0,-1.9600000000000004,0.08999999999999997,-0.3700000000000001,-0.009999999999999953,0.17999999999999994,-1.1,29.77217616249345,1,0,0.5,0.5,0,0.0,0.0,0.0,0.0,0.8399999999999999,-1.9600000000000004,0.17999999999999994
Alatengheili,Batgerel Danaa,2.09,1.75,2019-08-31,1,-10.160000000000025,-5.0800000000000125,-2.444900752908964,-2.56,-0.03999999999999998,0.9100000000000001,0.09999999999999998,1.22,-0.07,0.13,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.029999999999999583,0.0,0.0
Karol Rosa,Lara Procopio,1.49,2.65,2019-08-31,1,0.0,2.539999999999992,0.8733744010951376,-0.16999999999999993,-0.029999999999999916,-2.2199999999999998,0.020000000000000018,-2.07,0.010000000000000009,0.21999999999999997,-0.19999999999999998,0.0,0,0,0.0,0.0,0,9.0,1.0,0.0,0.0,0.029999999999999583,0.0,0.0
Anthony Hernandez,JunYong Park,1.42,2.88,2019-08-31,1,5.0800000000000125,5.079999999999984,-2.6392881587953454,-0.0699999999999994,0.08999999999999997,-0.7199999999999998,0.0,4.1899999999999995,0.06,0.14,0.8,-16.70744412821705,0,1,-0.5,-0.5,1,14.0,1.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Edson Barboza,Paul Felder,1.71,2.14,2019-09-07,0,12.699999999999989,-0.0,-1.74127310061602,0.4399999999999995,-0.0,1.2399999999999998,0.07000000000000006,0.14,0.21999999999999997,0.08999999999999997,-0.1,14.182448645024124,-1,1,-0.4,-0.0,9,-0.0,0.0,0.0,-0.0,0.43999999999999995,1.2399999999999998,0.08999999999999997
Davi Ramos,Islam Makhachev,2.09,1.75,2019-09-07,0,-0.0,-10.160000000000025,4.97467488021903,0.18999999999999995,-0.20999999999999996,1.99,-0.04999999999999993,-1.1500000000000001,-0.16000000000000003,-0.08000000000000007,-0.4,-32.23540817573121,-1,0,-0.19999999999999996,-0.05714285714285705,-2,-0.0,0.0,0.0,-0.0,0.18999999999999995,1.99,-0.08000000000000007
Shamil Abdurakhimov,Curtis Blaydes,3.05,1.38,2019-09-07,0,-10.159999999999997,-2.539999999999992,9.462012320328544,-1.7699999999999996,-0.08000000000000002,0.26000000000000023,0.020000000000000018,-4.11,-0.23999999999999996,0.10000000000000003,0.1,-16.76085172052717,2,0,-0.0,-0.0357142857142857,-1,-13.0,0.0,1.0,-0.0,-1.7699999999999996,0.2599999999999998,0.09999999999999998
Mairbek Taisumov,Diego Ferreira,1.83,1.99,2019-09-07,0,-2.5400000000000205,-0.0,-3.5537303216974685,-1.7200000000000002,-0.0,-0.43000000000000016,0.08999999999999997,0.5200000000000001,0.33,0.31000000000000005,-0.6,19.01103693955838,2,0,0.19999999999999996,0.125,0,-0.0,0.0,0.0,-0.0,-1.7200000000000002,-0.4299999999999997,0.31000000000000005
Joanne Wood,Andrea Lee,2.22,1.67,2019-09-07,1,-10.159999999999997,0.0,3.137577002053387,2.4799999999999995,0.06,0.9799999999999995,-0.09999999999999998,-0.1299999999999999,0.030000000000000027,0.04999999999999993,-0.3,-33.18568972341518,-3,1,-0.6,-0.4444444444444444,6,0.0,0.0,0.0,0.0,2.4799999999999995,0.9799999999999995,0.04999999999999993
Dustin Poirier,Khabib Nurmagomedov,1.94,1.87,2019-09-07,0,5.079999999999984,-2.5400000000000205,-0.33127994524298643,1.1400000000000006,0.020000000000000018,2.8200000000000003,-0.13,-4.17,-0.13,-0.19999999999999996,0.3999999999999999,5.83248906894346,-6,0,-0.0,-0.19047619047619047,10,-0.0,0.0,0.0,-0.0,1.1400000000000015,2.8200000000000003,-0.19999999999999996
Ottman Azaitar,Teemu Packalen,1.86,1.95,2019-09-07,1,-10.159999999999997,-12.699999999999989,-2.751540041067763,1.8599999999999999,-0.10000000000000003,0.20000000000000018,0.050000000000000044,-2.31,-0.25,0.0,-1.5,14.555901575398366,0,-1,0.16666666666666669,0.16666666666666669,-3,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Takashi Sato,Belal Muhammad,3.96,1.25,2019-09-07,0,2.539999999999992,-2.539999999999992,-1.9164955509924724,-2.1500000000000004,-0.010000000000000009,-0.18999999999999995,-0.11000000000000004,-1.22,0.020000000000000018,-0.30000000000000004,-0.1,-35.9854053756128,0,0,0.19999999999999996,0.33333333333333337,-8,-13.0,0.0,1.0,-0.0,-2.1500000000000004,-0.18999999999999995,-0.30000000000000004
Muslim Salikhov,Nordine Taleb,2.04,1.79,2019-09-07,1,-10.159999999999997,-5.079999999999984,-2.9979466119096543,-0.29000000000000004,-0.020000000000000018,0.33999999999999986,-0.040000000000000036,-0.8699999999999999,-0.44,-0.010000000000000009,0.0,-40.36347006338383,0,0,-0.09999999999999998,-0.13636363636363635,-9,0.0,0.0,0.0,0.0,-0.29000000000000004,0.3399999999999994,-0.010000000000000009
Zak Cummings,Omari Akhmedov,1.62,2.31,2019-09-07,0,5.0800000000000125,-0.0,3.1923340177960284,-0.010000000000000231,0.009999999999999953,0.07000000000000028,-0.0,-1.96,-0.16999999999999998,0.010000000000000009,0.39999999999999997,24.798935118467398,-1,0,0.20000000000000007,0.06060606060606066,2,-0.0,0.0,0.0,-0.0,-0.010000000000000231,0.07000000000000028,0.010000000000000009
Don Madge,Fares Ziam,1.76,2.08,2019-09-07,1,-7.6200000000000045,-2.539999999999992,6.35455167693361,-0.6000000000000001,0.0,-0.8400000000000001,0.040000000000000036,0.3600000000000001,-0.16999999999999998,0.10000000000000009,0.19999999999999996,16.0,1,0,0.5,0.5,1,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Sarah Moras,Liana Jojua,2.18,1.69,2019-09-07,1,12.700000000000017,7.6200000000000045,6.891170431211499,-0.14000000000000012,0.040000000000000036,-1.7400000000000002,-0.040000000000000036,-1.04,-0.45000000000000007,-0.16999999999999998,-0.5,-31.94931105634123,0,3,-0.3,-0.16666666666666669,6,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Donald Cerrone,Justin Gaethje,1.53,2.52,2019-09-14,0,7.619999999999976,5.079999999999984,5.63175906913073,-1.88,-0.10999999999999993,-2.3499999999999996,0.030000000000000027,0.8599999999999999,0.07,-0.0,1.2,115.34113070122271,-2,1,-0.0,0.11875000000000002,27,-0.0,0.0,0.0,-0.0,-1.8800000000000008,-2.3499999999999988,1.1102230246251565e-16
Glover Teixeira,Nikita Krylov,1.92,1.89,2019-09-14,1,-2.5400000000000205,-2.539999999999992,12.358658453114302,-0.6300000000000003,-0.050000000000000044,1.8399999999999999,0.040000000000000036,0.06000000000000005,-0.03999999999999998,0.06999999999999995,-0.29999999999999993,57.36684541555178,1,0,0.0,0.06951871657754016,6,-8.0,0.0,1.0,0.0,-0.6300000000000003,1.8399999999999999,0.06999999999999995
Michel Pereira,Tristan Connelly,1.74,2.1,2019-09-14,0,12.699999999999989,7.619999999999976,-7.816563997262151,0.9700000000000002,-0.0,1.3600000000000003,-0.0,0.78,0.38,0.15000000000000002,0.3,17.2690317995648,1,0,0.5,0.5,1,-0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Uriah Hall,Antonio Carlos Junior,2.31,1.62,2019-09-14,1,0.0,-5.0800000000000125,5.623545516769337,1.28,0.06,1.71,0.020000000000000018,-2.88,-0.010000000000000009,0.10999999999999999,-0.7000000000000001,-41.692411017050745,1,-1,-0.4,-0.19999999999999996,4,0.0,0.0,0.0,0.0,1.2799999999999996,1.71,0.10999999999999988
Jimmy Crute,Misha Cirkunov,1.85,1.96,2019-09-14,0,-7.6200000000000045,-2.539999999999992,-9.015742642026009,0.2900000000000005,0.010000000000000009,0.5899999999999999,-0.14999999999999997,0.23999999999999932,0.13,-0.18000000000000005,0.30000000000000004,4.598409117252686,2,-1,0.6,0.375,-6,-0.0,0.0,0.0,-0.0,0.29000000000000004,0.5899999999999999,-0.18000000000000005
Augusto Sakai,Marcin Tybura,2.33,1.61,2019-09-14,1,-2.539999999999992,0.0,-5.494866529774125,1.0399999999999996,0.010000000000000009,0.5700000000000003,-0.07000000000000006,-1.07,0.07,-0.1399999999999999,-0.1,20.98887852736948,2,-1,0.6,0.5,-6,-8.0,0.0,1.0,0.0,1.0399999999999996,0.5700000000000007,-0.14
Hunter Azure,Brad Katona,2.07,1.76,2019-09-14,1,12.699999999999989,5.0800000000000125,-0.2026009582477748,-0.8899999999999997,0.010000000000000009,-2.67,0.07999999999999996,0.10999999999999988,0.0,0.06000000000000005,1.3,-12.884432527240733,0,-1,-0.16666666666666663,-0.16666666666666663,-3,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Chas Skelly,Jordan Griffin,1.57,2.41,2019-09-14,1,-2.539999999999992,2.539999999999992,4.802190280629706,-0.5100000000000002,-0.06,0.18999999999999995,-0.010000000000000009,0.29000000000000004,-0.009999999999999953,-0.02999999999999997,0.3999999999999999,61.287983291322234,0,0,0.6,0.6666666666666666,8,0.0,0.0,0.0,0.0,-0.5100000000000002,0.1899999999999995,-0.030000000000000027
Louis Smolka,Ryan MacDonald,1.91,1.9,2019-09-14,1,-7.6200000000000045,-5.0800000000000125,1.6728268309377157,2.39,0.18,-2.38,0.08000000000000002,1.69,0.35,0.32,1.8,11.161593233685153,0,0,0.2,0.5,11,0.0,0.0,0.0,0.0,2.390000000000001,-2.38,0.32
Austin Hubbard,Kyle Prepolec,1.97,1.84,2019-09-14,1,2.539999999999992,0.0,-2.3107460643394937,0.7200000000000002,0.07999999999999996,-1.5900000000000007,0.07000000000000006,1.63,0.28,0.23000000000000004,0.1,0.4573818038538775,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7200000000000002,-1.5900000000000007,0.23000000000000004
Miles Johns,Cole Smith,2.05,1.78,2019-09-14,1,2.539999999999992,-10.159999999999997,-4.982888432580424,1.5799999999999998,0.09000000000000002,1.0300000000000002,0.16000000000000003,-0.44999999999999996,-0.07,0.32,-1.7,-16.68007952321591,-1,0,-0.5,-0.5,-1,0.0,0.0,0.0,0.5,0.029999999999999583,0.0,0.0
Carla Esparza,Alexa Grasso,3.79,1.27,2019-09-21,1,-7.619999999999976,-10.159999999999997,5.831622176591374,-1.9200000000000004,-0.019999999999999962,-0.8399999999999999,-0.039999999999999925,2.88,0.010000000000000009,-0.07000000000000006,-0.39999999999999997,1.6401521305624556,0,0,0.0,-0.0444444444444444,4,-17.0,0.0,1.0,0.0,-1.9200000000000004,-0.8399999999999994,-0.07000000000000012
Irene Aldana,Vanessa Melo,1.42,2.89,2019-09-21,1,7.6200000000000045,10.159999999999997,0.0027378507871311797,1.7100000000000004,0.09000000000000002,0.5099999999999998,-0.029999999999999916,0.15,0.5,0.06000000000000005,0.2,3.190068719937017,0,1,0.09999999999999998,0.0,6,13.0,1.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Martin Bravo,Steven Peterson,1.76,2.07,2019-09-21,0,2.539999999999992,-5.0800000000000125,-3.3155373032169777,2.9000000000000004,-0.010000000000000009,-0.22000000000000064,-0.020000000000000018,1.1800000000000002,0.08999999999999997,0.20999999999999996,-0.7,15.167241651440918,0,0,0.08333333333333331,0.08333333333333331,-1,-0.0,0.0,0.0,-0.0,2.9000000000000004,-0.22000000000000064,0.20999999999999996
Carlos Huachin,Jose Quinonez,2.06,1.77,2019-09-21,0,-5.079999999999984,-10.159999999999997,-5.853524982888434,-1.5,-0.24000000000000002,1.7999999999999998,-0.14,-2.7,-0.47,0.24000000000000005,-0.6,-45.12077734474906,0,0,-0.8,-0.6666666666666666,-5,-0.0,0.0,0.0,-0.0,-1.5,1.7999999999999998,0.24000000000000005
Sergio Pettis,Tyson Nam,1.69,2.19,2019-09-21,1,2.539999999999992,-2.5400000000000205,-9.867214236824097,0.009999999999999787,0.03999999999999998,-2.0599999999999996,0.0,0.85,0.4,-0.19999999999999996,0.4,42.84450958062121,0,2,-0.09999999999999998,0.11538461538461542,13,0.0,0.0,0.0,-0.5,0.029999999999999583,0.0,0.0
Ariane Carnelossi,Angela Hill,1.9,1.91,2019-09-21,0,-7.6200000000000045,-2.5400000000000205,-7.846680355920601,-2.78,-0.12,-0.3099999999999996,-0.16999999999999998,0.30000000000000004,0.2,-0.5,-0.0,39.67406752321176,0,-1,0.09999999999999998,0.13636363636363635,-11,-8.0,0.0,1.0,0.5,0.029999999999999583,0.0,0.0
Vinicius Moreira,Paul Craig,2.15,1.71,2019-09-21,0,-0.0,2.539999999999992,-1.2566735112936342,0.6499999999999999,0.13999999999999996,2.0300000000000002,-0.0,0.54,-0.0,-0.35,-0.0,-18.354504625800473,0,1,-0.4,-0.42857142857142855,-5,-0.0,0.0,0.0,-0.0,0.6499999999999999,2.0300000000000007,-0.35000000000000003
Bethe Correia,Sijara Eubanks,1.87,1.94,2019-09-21,1,-7.6200000000000045,2.539999999999992,1.848049281314168,0.07000000000000028,0.0,1.4999999999999996,-0.009999999999999898,-1.5099999999999998,-0.26,0.18999999999999995,-0.3,-19.659420229853595,0,1,-0.4666666666666666,-0.16666666666666663,5,0.0,0.0,0.0,0.0,0.07000000000000028,1.4999999999999996,0.18999999999999995
Marcos Mariano,Claudio Puelles,2.22,1.67,2019-09-21,0,10.159999999999997,7.619999999999976,9.524982888432582,-1.29,-0.19,-0.5100000000000002,-0.04999999999999999,-3.29,-0.33,-0.31999999999999995,-1.0,-17.792878493871058,-1,1,-0.5,-0.5,-1,-0.0,0.0,0.0,-0.0,-1.29,-0.5100000000000002,-0.31999999999999995
